hospital_name,department,rank,url,province,city,region
兰州大学第二医院,皮肤科,获提名,https://www.ldey.com.cn/,甘肃,兰州,西北区
甘肃医学院附属医院,皮肤科,获提名,,甘肃,,西北区
西安医学院第一附属医院,皮肤科,获提名,,陕西,西安,西北区
克拉玛依市人民医院,皮肤科,获提名,,新疆,克拉玛依,西北区
中国人民解放军联勤保障部队第940医院,皮肤科,获提名,,,,西北区
新疆医科大学第四附属医院（新疆维吾尔自治区中医医院,皮肤科,获提名,,新疆,,西北区
甘肃省妇幼保健院（甘肃省中心医院,皮肤科,获提名,,甘肃,,西北区
西宁市第一人民医院,皮肤科,获提名,,青海,西宁,西北区
空军军医大学第一附属医院（西京医院,神经内科,1,https://www.fmmu.edu.cn/,,,西北区
西安交通大学第一附属医院,神经内科,2,https://www.dyyy.xjtu.edu.cn/,陕西,西安,西北区
新疆医科大学第一附属医院,神经内科,3,https://www.xydyfy.com/,新疆,,西北区
空军军医大学第二附属医院（唐都医院,神经内科,4,https://www.tangdu.com/,,,西北区
兰州大学第一医院,神经内科,5,https://www.lzdxdyyy.com/,甘肃,兰州,西北区
宁夏医科大学总医院,神经内科,6,https://www.nyfy.com.cn/,宁夏,,西北区
西安交通大学第二附属医院,神经内科,7,https://www.2yuan.xjtu.edu.cn/,陕西,西安,西北区
青海省人民医院,神经内科,8,https://www.qhsrmyy.com/,青海,,西北区
兰州大学第二医院,神经内科,9,https://www.ldey.com.cn/,甘肃,兰州,西北区
青海大学附属医院,神经内科,10,https://www.qhuah.com/,青海,,西北区
陕西省人民医院,神经内科,获提名,https://www.spph-sx.com/,陕西,,西北区
新疆维吾尔自治区人民医院,神经内科,获提名,https://www.xjrmyy.com/,新疆,,西北区
甘肃省人民医院,神经内科,获提名,https://www.gsrmyy.com/,甘肃,,西北区
宁夏回族自治区人民医院,神经内科,获提名,https://www.nxrmyy.com/,宁夏,,西北区
新疆医科大学第二附属医院,神经内科,获提名,,新疆,,西北区
石河子大学第一附属医院,神经内科,获提名,,,,西北区
西安交通大学第一附属医院,神经外科,1,https://www.dyyy.xjtu.edu.cn/,陕西,西安,西北区
空军军医大学第二附属医院（唐都医院,神经外科,2,https://www.tangdu.com/,,,西北区
空军军医大学第一附属医院（西京医院,神经外科,3,https://www.fmmu.edu.cn/,,,西北区
宁夏医科大学总医院,神经外科,4,https://www.nyfy.com.cn/,宁夏,,西北区
新疆医科大学第一附属医院,神经外科,5,https://www.xydyfy.com/,新疆,,西北区
兰州大学第二医院,神经外科,6,https://www.ldey.com.cn/,甘肃,兰州,西北区
新疆维吾尔自治区人民医院,神经外科,7,https://www.xjrmyy.com/,新疆,,西北区
西安交通大学第二附属医院,神经外科,8,https://www.2yuan.xjtu.edu.cn/,陕西,西安,西北区
兰州大学第一医院,神经外科,9,https://www.lzdxdyyy.com/,甘肃,兰州,西北区
青海省人民医院,神经外科,10,https://www.qhsrmyy.com/,青海,,西北区
宁夏回族自治区人民医院,神经外科,获提名,https://www.nxrmyy.com/,宁夏,,西北区
新疆生产建设兵团医院,神经外科,获提名,,新疆,,西北区
空军军医大学第一附属医院（西京医院,小儿内科,1,https://www.fmmu.edu.cn/,,,西北区
西安市儿童医院,小儿内科,2,,陕西,西安,西北区
西安交通大学第一附属医院,小儿内科,3,https://www.dyyy.xjtu.edu.cn/,陕西,西安,西北区
新疆医科大学第一附属医院,小儿内科,4,https://www.xydyfy.com/,新疆,,西北区
兰州大学第一医院,小儿内科,5,https://www.lzdxdyyy.com/,甘肃,兰州,西北区
西安交通大学第二附属医院,小儿内科,6,https://www.2yuan.xjtu.edu.cn/,陕西,西安,西北区
兰州大学第二医院,小儿内科,7,https://www.ldey.com.cn/,甘肃,兰州,西北区
青海省妇女儿童医院,小儿内科,8,,青海,,西北区
宁夏医科大学总医院,小儿内科,9,https://www.nyfy.com.cn/,宁夏,,西北区
青海大学附属医院,小儿内科,10,https://www.qhuah.com/,青海,,西北区
新疆维吾尔自治区人民医院,小儿内科,获提名,https://www.xjrmyy.com/,新疆,,西北区
石河子大学第一附属医院,小儿内科,获提名,,,,西北区
空军军医大学第二附属医院（唐都医院,小儿内科,获提名,https://www.tangdu.com/,,,西北区
青海省人民医院,小儿内科,获提名,https://www.qhsrmyy.com/,青海,,西北区
中国人民解放军新疆军区总医院,小儿内科,获提名,,新疆,,西北区
甘肃省人民医院,小儿内科,获提名,https://www.gsrmyy.com/,甘肃,,西北区
宁夏回族自治区人民医院,小儿内科,获提名,https://www.nxrmyy.com/,宁夏,,西北区
甘肃省妇幼保健院（甘肃省中心医院,小儿内科,获提名,,甘肃,,西北区
西北妇女儿童医院,小儿内科,获提名,,,,西北区
乌鲁木齐儿童医院,小儿内科,获提名,,新疆,乌鲁木齐,西北区
宁夏回族自治区妇幼保健院,小儿内科,获提名,,宁夏,,西北区
北京儿童医院新疆医院,小儿内科,获提名,,北京,北京,西北区
银川市妇幼保健院（银川市儿童医院,小儿内科,获提名,,宁夏,银川,西北区
兰州市妇幼保健院,小儿内科,获提名,,甘肃,兰州,西北区
青海省妇幼保健院,小儿内科,获提名,,青海,,西北区
西安交通大学第二附属医院,小儿外科,1,https://www.2yuan.xjtu.edu.cn/,陕西,西安,西北区
西安交通大学第一附属医院,小儿外科,2,https://www.dyyy.xjtu.edu.cn/,陕西,西安,西北区
西安市儿童医院,小儿外科,3,,陕西,西安,西北区
空军军医大学第一附属医院（西京医院,小儿外科,4,https://www.fmmu.edu.cn/,,,西北区
宁夏医科大学总医院,小儿外科,5,https://www.nyfy.com.cn/,宁夏,,西北区
新疆医科大学第一附属医院,小儿外科,6,https://www.xydyfy.com/,新疆,,西北区
兰州大学第一医院,小儿外科,7,https://www.lzdxdyyy.com/,甘肃,兰州,西北区
北京儿童医院新疆医院,小儿外科,8,,北京,北京,西北区
青海省妇女儿童医院,小儿外科,9,,青海,,西北区
乌鲁木齐儿童医院,小儿外科,10,,新疆,乌鲁木齐,西北区
兰州大学第二医院,小儿外科,获提名,https://www.ldey.com.cn/,甘肃,兰州,西北区
咸阳彩虹医院,小儿外科,获提名,,陕西,咸阳,西北区
新疆维吾尔自治区人民医院,小儿外科,获提名,https://www.xjrmyy.com/,新疆,,西北区
西北妇女儿童医院,小儿外科,获提名,,,,西北区
空军军医大学第二附属医院（唐都医院,小儿外科,获提名,https://www.tangdu.com/,,,西北区
陕西省人民医院,小儿外科,获提名,https://www.spph-sx.com/,陕西,,西北区
青海省心脑血管病专科医院,小儿外科,获提名,,青海,,西北区
青海省人民医院,小儿外科,获提名,https://www.qhsrmyy.com/,青海,,西北区
甘肃省人民医院,小儿外科,获提名,https://www.gsrmyy.com/,甘肃,,西北区
空军军医大学第一附属医院（西京医院,胸外科,1,https://www.fmmu.edu.cn/,,,西北区
空军军医大学第二附属医院（唐都医院,胸外科,2,https://www.tangdu.com/,,,西北区
西安交通大学第一附属医院,胸外科,3,https://www.dyyy.xjtu.edu.cn/,陕西,西安,西北区
兰州大学第一医院,胸外科,4,https://www.lzdxdyyy.com/,甘肃,兰州,西北区
宁夏医科大学总医院,胸外科,5,https://www.nyfy.com.cn/,宁夏,,西北区
新疆医科大学第一附属医院,胸外科,6,https://www.xydyfy.com/,新疆,,西北区
兰州大学第二医院,胸外科,7,https://www.ldey.com.cn/,甘肃,兰州,西北区
陕西省人民医院,胸外科,8,https://www.spph-sx.com/,陕西,,西北区
青海省心脑血管病专科医院,胸外科,9,,青海,,西北区
新疆维吾尔自治区人民医院,胸外科,10,https://www.xjrmyy.com/,新疆,,西北区
甘肃省人民医院,胸外科,获提名,https://www.gsrmyy.com/,甘肃,,西北区
中国人民解放军新疆军区总医院,胸外科,获提名,,新疆,,西北区
新疆医科大学附属肿瘤医院,胸外科,获提名,,新疆,,西北区
陕西省肿瘤医院,胸外科,获提名,https://www.sxszlyy.com/,陕西,,西北区
甘肃省肿瘤医院,胸外科,获提名,https://www.gszlyy.com/,甘肃,,西北区
青海省人民医院,胸外科,获提名,https://www.qhsrmyy.com/,青海,,西北区
青海大学附属医院,胸外科,获提名,https://www.qhuah.com/,青海,,西北区
西安交通大学第二附属医院,胸外科,获提名,https://www.2yuan.xjtu.edu.cn/,陕西,西安,西北区
西安交通大学第一附属医院,眼科,1,https://www.dyyy.xjtu.edu.cn/,陕西,西安,西北区
西安市人民医院（西安市第四医院,眼科,2,,陕西,西安,西北区
空军军医大学第一附属医院（西京医院,眼科,3,https://www.fmmu.edu.cn/,,,西北区
新疆医科大学第一附属医院,眼科,4,https://www.xydyfy.com/,新疆,,西北区
宁夏回族自治区人民医院,眼科,5,https://www.nxrmyy.com/,宁夏,,西北区
兰州大学第二医院,眼科,6,https://www.ldey.com.cn/,甘肃,兰州,西北区
空军军医大学第二附属医院（唐都医院,眼科,7,https://www.tangdu.com/,,,西北区
中国人民解放军第474医院,眼科,8,,,,西北区
西安交通大学第二附属医院,眼科,9,https://www.2yuan.xjtu.edu.cn/,陕西,西安,西北区
青海省人民医院,眼科,10,https://www.qhsrmyy.com/,青海,,西北区
中国人民解放军联勤保障部队第940医院,眼科,获提名,,,,西北区
宁夏医科大学总医院,眼科,获提名,https://www.nyfy.com.cn/,宁夏,,西北区
兰州大学第一医院,眼科,获提名,https://www.lzdxdyyy.com/,甘肃,兰州,西北区
石河子大学第一附属医院,眼科,获提名,,,,西北区
新疆维吾尔自治区人民医院,眼科,获提名,https://www.xjrmyy.com/,新疆,,西北区
陕西省人民医院,眼科,获提名,https://www.spph-sx.com/,陕西,,西北区
甘肃省人民医院,眼科,获提名,https://www.gsrmyy.com/,甘肃,,西北区
空军军医大学第一附属医院（西京医院,肿瘤学,1,https://www.fmmu.edu.cn/,,,西北区
西安交通大学第一附属医院,肿瘤学,2,https://www.dyyy.xjtu.edu.cn/,陕西,西安,西北区
兰州大学第二医院,肿瘤学,3,https://www.ldey.com.cn/,甘肃,兰州,西北区
新疆医科大学附属肿瘤医院,肿瘤学,4,,新疆,,西北区
新疆医科大学第一附属医院,肿瘤学,5,https://www.xydyfy.com/,新疆,,西北区
陕西省肿瘤医院,肿瘤学,6,https://www.sxszlyy.com/,陕西,,西北区
青海大学附属医院,肿瘤学,7,https://www.qhuah.com/,青海,,西北区
甘肃省肿瘤医院,肿瘤学,8,https://www.gszlyy.com/,甘肃,,西北区
石河子大学第一附属医院,肿瘤学,9,,,,西北区
空军军医大学第二附属医院（唐都医院,肿瘤学,10,https://www.tangdu.com/,,,西北区
宁夏医科大学总医院,肿瘤学,获提名,https://www.nyfy.com.cn/,宁夏,,西北区
中国人民解放军联勤保障部队第940医院,肿瘤学,获提名,,,,西北区
西安交通大学第二附属医院,肿瘤学,获提名,https://www.2yuan.xjtu.edu.cn/,陕西,西安,西北区
新疆维吾尔自治区人民医院,肿瘤学,获提名,https://www.xjrmyy.com/,新疆,,西北区
兰州大学第一医院,肿瘤学,获提名,https://www.lzdxdyyy.com/,甘肃,兰州,西北区
新疆生产建设兵团医院,肿瘤学,获提名,,新疆,,西北区
青海省人民医院,肿瘤学,获提名,https://www.qhsrmyy.com/,青海,,西北区
西安市中心医院,肿瘤学,获提名,,陕西,西安,西北区
陕西省人民医院,肿瘤学,获提名,https://www.spph-sx.com/,陕西,,西北区
甘肃省人民医院,肿瘤学,获提名,https://www.gsrmyy.com/,甘肃,,西北区
青海省第五人民医院(青海省肿瘤医院,肿瘤学,获提名,,青海,,西北区
宁夏回族自治区人民医院,肿瘤学,获提名,https://www.nxrmyy.com/,宁夏,,西北区
空军军医大学第一附属医院（西京医院,康复医学,1,https://www.fmmu.edu.cn/,,,西北区
兰州大学第一医院,康复医学,2,https://www.lzdxdyyy.com/,甘肃,兰州,西北区
西安交通大学第二附属医院,康复医学,3,https://www.2yuan.xjtu.edu.cn/,陕西,西安,西北区
新疆医科大学第一附属医院,康复医学,4,https://www.xydyfy.com/,新疆,,西北区
陕西省人民医院,康复医学,5,https://www.spph-sx.com/,陕西,,西北区
宁夏医科大学总医院,康复医学,6,https://www.nyfy.com.cn/,宁夏,,西北区
西安交通大学第一附属医院,康复医学,7,https://www.dyyy.xjtu.edu.cn/,陕西,西安,西北区
新疆维吾尔自治区人民医院,康复医学,8,https://www.xjrmyy.com/,新疆,,西北区
青海省人民医院,康复医学,9,https://www.qhsrmyy.com/,青海,,西北区
甘肃省人民医院,康复医学,10,https://www.gsrmyy.com/,甘肃,,西北区
青海大学附属医院,康复医学,获提名,https://www.qhuah.com/,青海,,西北区
石河子大学第一附属医院,康复医学,获提名,,,,西北区
兰州大学第二医院,康复医学,获提名,https://www.ldey.com.cn/,甘肃,兰州,西北区
甘肃省康复中心医院,康复医学,获提名,,甘肃,,西北区
陕西省康复医院（陕西省残疾人康复中心,康复医学,获提名,,陕西,,西北区
空军军医大学第二附属医院（唐都医院,康复医学,获提名,https://www.tangdu.com/,,,西北区
宁夏回族自治区人民医院,康复医学,获提名,https://www.nxrmyy.com/,宁夏,,西北区
西宁市第一人民医院,康复医学,获提名,,青海,西宁,西北区
甘肃省中医院,康复医学,获提名,,甘肃,,西北区
西安市红会医院,康复医学,获提名,,陕西,西安,西北区
空军军医大学第一附属医院（西京医院,烧伤科,1,https://www.fmmu.edu.cn/,,,西北区
西安交通大学第一附属医院,烧伤科,2,https://www.dyyy.xjtu.edu.cn/,陕西,西安,西北区
甘肃省人民医院,烧伤科,3,https://www.gsrmyy.com/,甘肃,,西北区
宁夏医科大学总医院,烧伤科,4,https://www.nyfy.com.cn/,宁夏,,西北区
青海大学附属医院,烧伤科,5,https://www.qhuah.com/,青海,,西北区
青海省人民医院,烧伤科,6,https://www.qhsrmyy.com/,青海,,西北区
新疆医科大学第一附属医院,烧伤科,7,https://www.xydyfy.com/,新疆,,西北区
新疆维吾尔自治区人民医院,烧伤科,8,https://www.xjrmyy.com/,新疆,,西北区
兰州大学第一医院,烧伤科,9,https://www.lzdxdyyy.com/,甘肃,兰州,西北区
新疆生产建设兵团医院,烧伤科,10,,新疆,,西北区
陕西省人民医院,烧伤科,获提名,https://www.spph-sx.com/,陕西,,西北区
西安交通大学第二附属医院,烧伤科,获提名,https://www.2yuan.xjtu.edu.cn/,陕西,西安,西北区
甘肃省肿瘤医院,烧伤科,获提名,https://www.gszlyy.com/,甘肃,,西北区
兰州大学第二医院,烧伤科,获提名,https://www.ldey.com.cn/,甘肃,兰州,西北区
中国人民解放军联勤保障部队第940医院,烧伤科,获提名,,,,西北区
空军军医大学第二附属医院（唐都医院,烧伤科,获提名,https://www.tangdu.com/,,,西北区
中国人民解放军新疆军区总医院,烧伤科,获提名,,新疆,,西北区
石河子大学第一附属医院,烧伤科,获提名,,,,西北区
西安市第九医院（西安交大医学院附属,烧伤科,获提名,,陕西,西安,西北区
宁夏回族自治区人民医院,烧伤科,获提名,https://www.nxrmyy.com/,宁夏,,西北区
新疆克拉玛依市中心医院,烧伤科,获提名,,新疆,克拉玛依,西北区
空军军医大学第一附属医院（西京医院,超声医学,1,https://www.fmmu.edu.cn/,,,西北区
西安交通大学第一附属医院,超声医学,2,https://www.dyyy.xjtu.edu.cn/,陕西,西安,西北区
空军军医大学第二附属医院（唐都医院,超声医学,3,https://www.tangdu.com/,,,西北区
宁夏医科大学总医院,超声医学,4,https://www.nyfy.com.cn/,宁夏,,西北区
新疆医科大学第一附属医院,超声医学,5,https://www.xydyfy.com/,新疆,,西北区
新疆维吾尔自治区人民医院,超声医学,6,https://www.xjrmyy.com/,新疆,,西北区
兰州大学第二医院,超声医学,7,https://www.ldey.com.cn/,甘肃,兰州,西北区
中国人民解放军联勤保障部队第940医院,超声医学,8,,,,西北区
兰州大学第一医院,超声医学,9,https://www.lzdxdyyy.com/,甘肃,兰州,西北区
青海省人民医院,超声医学,10,https://www.qhsrmyy.com/,青海,,西北区
新疆医科大学附属肿瘤医院,超声医学,获提名,,新疆,,西北区
甘肃省人民医院,超声医学,获提名,https://www.gsrmyy.com/,甘肃,,西北区
西安交通大学第二附属医院,超声医学,获提名,https://www.2yuan.xjtu.edu.cn/,陕西,西安,西北区
中国人民解放军新疆军区总医院,超声医学,获提名,,新疆,,西北区
陕西省人民医院,超声医学,获提名,https://www.spph-sx.com/,陕西,,西北区
青海大学附属医院,超声医学,获提名,https://www.qhuah.com/,青海,,西北区
宁夏回族自治区人民医院,超声医学,获提名,https://www.nxrmyy.com/,宁夏,,西北区
石河子大学第一附属医院,超声医学,获提名,,,,西北区
西北妇女儿童医院,超声医学,获提名,,,,西北区
甘肃省妇幼保健院（甘肃省中心医院,超声医学,获提名,,甘肃,,西北区
石嘴山市第一人民医院,超声医学,获提名,,宁夏,石嘴山,西北区
乌鲁木齐市友谊医院,超声医学,获提名,,新疆,乌鲁木齐,西北区
银川市第一人民医院,超声医学,获提名,,宁夏,银川,西北区
青海省心脑血管病专科医院,超声医学,获提名,,青海,,西北区
甘肃省第二人民医院,超声医学,获提名,,甘肃,,西北区
陕西省结核病防治院（陕西省第五人民医院,超声医学,获提名,,陕西,,西北区
西安市胸科医院（西安市结核病胸部肿瘤医院,超声医学,获提名,,陕西,西安,西北区
青海省第四人民医院,超声医学,获提名,,青海,,西北区
西安医学院第一附属医院,超声医学,获提名,,陕西,西安,西北区
新疆维吾尔自治区胸科医院,超声医学,获提名,,新疆,,西北区
宁夏回族自治区第四人民医院,超声医学,获提名,,宁夏,,西北区
兰州市肺科医院,超声医学,获提名,,甘肃,兰州,西北区
新疆医科大学第八附属医院,超声医学,获提名,,新疆,,西北区
新疆维吾尔自治区第六人民医院,超声医学,获提名,,新疆,,西北区
西宁市第一人民医院,超声医学,获提名,,青海,西宁,西北区
西安市红会医院,超声医学,获提名,,陕西,西安,西北区
西安大兴医院,超声医学,获提名,,陕西,西安,西北区
西安市儿童医院,超声医学,获提名,,陕西,西安,西北区
版权声明:本排行榜的版权属于【复旦大学医院,超声医学,获提名,,,,西北区
未经复旦大学医院,超声医学,获提名,,,,西北区
沪ICP备2023031494号版权所有 复旦大学医院,超声医学,获提名,,,,西北区
地址:上海市徐汇区医学院,超声医学,获提名,,上海,上海,西北区
四川大学华西医院,病理科,1,https://www.wchscu.cn/,四川,,西南区
陆军军医大学第一附属医院,病理科,2,https://www.xqhospital.com.cn/,重庆,重庆,西南区
重庆医科大学附属第二医院,病理科,3,https://www.cqumch.com.cn/,重庆,重庆,西南区
重庆医科大学附属第一医院,病理科,4,https://www.hospital-cqmu.com/,重庆,重庆,西南区
四川省人民医院,病理科,5,https://www.samsph.com/,四川,,西南区
贵州医科大学附属医院,病理科,6,https://www.gmcah.cn/,贵州,,西南区
昆明医科大学第一附属医院,病理科,7,https://www.ydyy.cn/,云南,昆明,西南区
遵义医科大学附属医院,病理科,8,,贵州,遵义,西南区
四川大学华西第二医院,病理科,9,https://www.motherchildren.com/,四川,,西南区
四川省肿瘤医院,病理科,10,https://www.sichuancancer.org/,四川,,西南区
西南医科大学附属医院,病理科,获提名,,四川,泸州,西南区
中国人民解放军陆军特色医学中心,病理科,获提名,,重庆,重庆,西南区
中国人民解放军联勤保障部队第920医院,病理科,获提名,,云南,昆明,西南区
中国人民解放军西部战区总医院,病理科,获提名,,四川,成都,西南区
云南省肿瘤医院(昆明医科大学第三附属医院,病理科,获提名,,云南,昆明,西南区
重庆大学附属肿瘤医院,病理科,获提名,,重庆,重庆,西南区
陆军军医大学第二附属医院,病理科,获提名,https://www.xinhuahospital.com/,重庆,重庆,西南区
西藏自治区人民医院,病理科,获提名,https://www.xzrmyy.com/,西藏,,西南区
云南省第一人民医院（昆华医院,病理科,获提名,https://www.ynsdyrmyy.com/,云南,,西南区
贵州省人民医院,病理科,获提名,https://www.gz5055.com/,贵州,,西南区
成都市公共卫生临床医疗中心,病理科,获提名,http://www.成都市公共卫生临床医疗中心.com,四川,成都,西南区
云南省传染病医院/省艾滋病关爱中心/省心理卫生中心,病理科,获提名,,云南,昆明,西南区
昆明市第三人民医院,病理科,获提名,,云南,昆明,西南区
昆明医科大学第二附属医院,病理科,获提名,https://www.kydefy.com/,云南,昆明,西南区
云南大学附属医院（云南省第二人民医院,病理科,获提名,,云南,,西南区
四川大学华西医院,放射科,1,https://www.wchscu.cn/,四川,,西南区
重庆医科大学附属第一医院,放射科,2,https://www.hospital-cqmu.com/,重庆,重庆,西南区
贵州医科大学附属医院,放射科,3,https://www.gmcah.cn/,贵州,,西南区
陆军军医大学第一附属医院,放射科,4,https://www.xqhospital.com.cn/,重庆,重庆,西南区
昆明医科大学第一附属医院,放射科,5,https://www.ydyy.cn/,云南,昆明,西南区
云南省第一人民医院（昆华医院,放射科,6,https://www.ynsdyrmyy.com/,云南,,西南区
中国人民解放军陆军特色医学中心,放射科,7,,重庆,重庆,西南区
重庆市人民医院,放射科,8,,重庆,重庆,西南区
四川省人民医院,放射科,9,https://www.samsph.com/,四川,,西南区
陆军军医大学第二附属医院,放射科,10,https://www.xinhuahospital.com/,重庆,重庆,西南区
西藏自治区人民医院,放射科,获提名,https://www.xzrmyy.com/,西藏,,西南区
贵州省人民医院,放射科,获提名,https://www.gz5055.com/,贵州,,西南区
遵义医科大学附属医院,放射科,获提名,,贵州,遵义,西南区
四川省肿瘤医院,放射科,获提名,https://www.sichuancancer.org/,四川,,西南区
重庆医科大学附属第二医院,放射科,获提名,https://www.cqumch.com.cn/,重庆,重庆,西南区
四川大学华西第二医院,放射科,获提名,https://www.motherchildren.com/,四川,,西南区
川北医学院附属医院,放射科,获提名,,四川,南充,西南区
昆明医科大学第二附属医院,放射科,获提名,https://www.kydefy.com/,云南,昆明,西南区
四川大学华西医院,呼吸科,1,https://www.wchscu.cn/,四川,,西南区
重庆医科大学附属第一医院,呼吸科,2,https://www.hospital-cqmu.com/,重庆,重庆,西南区
陆军军医大学第一附属医院,呼吸科,3,https://www.xqhospital.com.cn/,重庆,重庆,西南区
陆军军医大学第二附属医院,呼吸科,4,https://www.xinhuahospital.com/,重庆,重庆,西南区
昆明医科大学第一附属医院,呼吸科,5,https://www.ydyy.cn/,云南,昆明,西南区
贵州省人民医院,呼吸科,6,https://www.gz5055.com/,贵州,,西南区
四川省人民医院,呼吸科,7,https://www.samsph.com/,四川,,西南区
重庆医科大学附属第二医院,呼吸科,8,https://www.cqumch.com.cn/,重庆,重庆,西南区
云南省第一人民医院（昆华医院,呼吸科,9,https://www.ynsdyrmyy.com/,云南,,西南区
中国人民解放军陆军特色医学中心,呼吸科,10,,重庆,重庆,西南区
贵州医科大学附属医院,呼吸科,获提名,https://www.gmcah.cn/,贵州,,西南区
西藏自治区人民医院,呼吸科,获提名,https://www.xzrmyy.com/,西藏,,西南区
绵阳市中心医院,呼吸科,获提名,,四川,绵阳,西南区
川北医学院附属医院,呼吸科,获提名,,四川,南充,西南区
西南医科大学附属医院,呼吸科,获提名,,四川,泸州,西南区
重庆医科大学附属第三医院,呼吸科,获提名,,重庆,重庆,西南区
昆明医科大学第二附属医院,呼吸科,获提名,https://www.kydefy.com/,云南,昆明,西南区
贵州医科大学第三附属医院,呼吸科,获提名,,贵州,都匀,西南区
遂宁市中心医院,呼吸科,获提名,,四川,遂宁,西南区
四川大学华西第二医院,骨科,1,https://www.motherchildren.com/,四川,,西南区
四川大学华西医院,骨科,2,https://www.wchscu.cn/,四川,,西南区
陆军军医大学第一附属医院,骨科,3,https://www.xqhospital.com.cn/,重庆,重庆,西南区
重庆医科大学附属第一医院,骨科,4,https://www.hospital-cqmu.com/,重庆,重庆,西南区
陆军军医大学第二附属医院,骨科,5,https://www.xinhuahospital.com/,重庆,重庆,西南区
昆明医科大学第一附属医院,骨科,6,https://www.ydyy.cn/,云南,昆明,西南区
四川省肿瘤医院,骨科,7,https://www.sichuancancer.org/,四川,,西南区
贵州省人民医院,骨科,8,https://www.gz5055.com/,贵州,,西南区
重庆市妇幼保健院,骨科,9,,重庆,重庆,西南区
重庆医科大学附属第二医院,骨科,10,https://www.cqumch.com.cn/,重庆,重庆,西南区
贵州医科大学附属医院,骨科,获提名,https://www.gmcah.cn/,贵州,,西南区
四川省妇幼保健院,骨科,获提名,,四川,成都,西南区
四川省人民医院,骨科,获提名,https://www.samsph.com/,四川,,西南区
云南省第一人民医院（昆华医院,骨科,获提名,https://www.ynsdyrmyy.com/,云南,,西南区
西藏自治区人民医院,骨科,获提名,https://www.xzrmyy.com/,西藏,,西南区
昆明医科大学第二附属医院,骨科,获提名,https://www.kydefy.com/,云南,昆明,西南区
重庆大学附属肿瘤医院,骨科,获提名,,重庆,重庆,西南区
成都市妇女儿童中心医院,骨科,获提名,,四川,成都,西南区
中国人民解放军陆军特色医学中心,骨科,获提名,,重庆,重庆,西南区
四川大学华西医院,口腔科,1,https://www.wchscu.cn/,四川,,西南区
四川大学华西口腔医院,口腔科,2,https://www.hxkq.org/,四川,,西南区
重庆医科大学附属第一医院,口腔科,3,https://www.hospital-cqmu.com/,重庆,重庆,西南区
重庆医科大学附属口腔医院,口腔科,4,https://www.cqdent.com/,重庆,重庆,西南区
昆明医科大学第一附属医院,口腔科,5,https://www.ydyy.cn/,云南,昆明,西南区
昆明医科大学附属口腔医院,口腔科,6,,云南,昆明,西南区
重庆市精神卫生中心,口腔科,7,,重庆,重庆,西南区
遵义医科大学附属口腔医院,口腔科,8,,贵州,遵义,西南区
成都市第四人民医院,口腔科,9,,四川,成都,西南区
贵州医科大学附属口腔医院,口腔科,10,,贵州,,西南区
四川省精神卫生中心（绵阳市第三人民医院,口腔科,获提名,,四川,绵阳,西南区
贵州医科大学附属医院,口腔科,获提名,https://www.gmcah.cn/,贵州,,西南区
贵州省第二人民医院,口腔科,获提名,,贵州,贵阳,西南区
四川省人民医院,口腔科,获提名,https://www.samsph.com/,四川,,西南区
云南省精神病医院,口腔科,获提名,,云南,昆明,西南区
自贡市第五人民医院,口腔科,获提名,,四川,自贡,西南区
西南医科大学附属医院,口腔科,获提名,,四川,泸州,西南区
西南医科大学口腔医学院·附属口腔医院,口腔科,获提名,,四川,泸州,西南区
贵阳市口腔医院,口腔科,获提名,,贵州,贵阳,西南区
陆军军医大学第二附属医院,口腔科,获提名,https://www.xinhuahospital.com/,重庆,重庆,西南区
四川大学华西医院,泌尿外科,1,https://www.wchscu.cn/,四川,,西南区
陆军军医大学第一附属医院,泌尿外科,2,https://www.xqhospital.com.cn/,重庆,重庆,西南区
重庆医科大学附属第一医院,泌尿外科,3,https://www.hospital-cqmu.com/,重庆,重庆,西南区
遵义医科大学附属医院,泌尿外科,4,,贵州,遵义,西南区
昆明医科大学第二附属医院,泌尿外科,5,https://www.kydefy.com/,云南,昆明,西南区
陆军军医大学第二附属医院,泌尿外科,6,https://www.xinhuahospital.com/,重庆,重庆,西南区
四川省人民医院,泌尿外科,7,https://www.samsph.com/,四川,,西南区
昆明医科大学第一附属医院,泌尿外科,8,https://www.ydyy.cn/,云南,昆明,西南区
重庆医科大学附属第二医院,泌尿外科,9,https://www.cqumch.com.cn/,重庆,重庆,西南区
西南医科大学附属医院,泌尿外科,10,,四川,泸州,西南区
贵州省人民医院,泌尿外科,获提名,https://www.gz5055.com/,贵州,,西南区
中国人民解放军陆军特色医学中心,泌尿外科,获提名,,重庆,重庆,西南区
贵州医科大学附属医院,泌尿外科,获提名,https://www.gmcah.cn/,贵州,,西南区
西藏自治区人民医院,泌尿外科,获提名,https://www.xzrmyy.com/,西藏,,西南区
重庆医科大学附属儿童医院,泌尿外科,获提名,https://www.chcmu.com/,重庆,重庆,西南区
四川大学华西医院,皮肤科,1,https://www.wchscu.cn/,四川,,西南区
重庆医科大学附属第一医院,皮肤科,2,https://www.hospital-cqmu.com/,重庆,重庆,西南区
昆明医科大学第一附属医院,皮肤科,3,https://www.ydyy.cn/,云南,昆明,西南区
陆军军医大学第二附属医院,皮肤科,4,https://www.xinhuahospital.com/,重庆,重庆,西南区
